invoice_id,client_id,start_date,subtotal,tax,total,shipment_type
INV-8NM6TVN,C56067,2024-02-03,4068.58,325.49,4394.07,GROUND
INV-8NNQQHS,C14175,2024-11-19,2418.73,0.0,2418.73,GROUND
INV-8NNXG9H,C63096,2025-06-09,9697.12,484.86,10181.98,2DAY
INV-8NSRL5Y,C17754,2025-12-07,4761.48,380.92,5142.4,GROUND
INV-8NWR39D,C57382,2024-08-18,6838.68,683.87,7522.55,EXPRESS
INV-8O6HEVR,C57382,2025-10-24,1903.94,95.2,1999.14,GROUND
INV-8OALCYC,C47375,2024-08-14,3729.57,0.0,3729.57,GROUND
INV-8OB1VVU,C86029,2025-02-15,2805.76,280.58,3086.34,GROUND
INV-8OMJZD6,C29210,2024-10-29,4124.18,0.0,4124.18,GROUND
INV-8ORS629,C64279,2024-10-23,2924.81,146.24,3071.05,2DAY
INV-8OX0V8E,C16655,2024-02-28,3710.65,371.07,4081.72,GROUND
INV-8P25E85,C57382,2024-12-15,10868.94,869.52,11738.46,EXPRESS
INV-8P3WEUZ,C70464,2025-08-29,3886.08,310.89,4196.97,GROUND
INV-8P3ZLIK,C29210,2024-03-12,2349.64,234.96,2584.6,GROUND
INV-8P6V3MM,C57382,2024-09-17,17753.55,1775.36,19528.91,EXPRESS
INV-8P7TDNY,C10456,2024-10-04,34314.84,1715.74,36030.58,FREIGHT
INV-8P9YMS6,C98399,2025-12-12,7082.13,708.21,7790.34,2DAY
INV-8PG1FF0,C34523,2024-07-27,9604.78,960.48,10565.26,2DAY
INV-8PMIQTA,C98399,2025-01-24,15974.42,1277.95,17252.37,EXPRESS
INV-8PMO06V,C34523,2025-07-23,4317.66,431.77,4749.43,GROUND
INV-8POIHV7,C92842,2024-06-11,4357.67,0.0,4357.67,GROUND
INV-8POPFU7,C11386,2024-08-15,2026.71,0.0,2026.71,GROUND
INV-8PR56Y0,C20405,2025-08-06,3238.41,323.84,3562.25,GROUND
INV-8PR8X5T,C80551,2024-02-26,9491.35,474.57,9965.92,2DAY
INV-8PT07AO,C03366,2024-01-18,22567.77,1128.39,23696.16,FREIGHT
INV-8Q1K03P,C34523,2025-07-31,5907.63,0.0,5907.63,2DAY
INV-8Q3S8XJ,C73720,2024-05-22,2384.14,119.21,2503.35,GROUND
INV-8Q6MP4G,C72495,2025-04-13,2365.53,118.28,2483.81,GROUND
INV-8QE5QGL,C83948,2025-09-10,1337.42,133.74,1471.16,GROUND
INV-8QGGOXS,C98399,2024-02-27,6859.91,343.0,7202.91,2DAY
INV-8QSY1VY,C14175,2025-01-13,24306.29,0.0,24306.29,FREIGHT
INV-8QW8SM2,C94929,2024-07-01,7577.79,757.78,8335.57,2DAY
INV-8QWKY9M,C91097,2025-01-03,3701.52,370.15,4071.67,GROUND
INV-8R1YSAW,C10456,2024-02-13,3223.68,322.37,3546.05,GROUND
INV-8R8QE8M,C02145,2024-11-01,11191.37,895.31,12086.68,EXPRESS
INV-8R9DCKO,C94929,2024-08-08,7750.94,0.0,7750.94,2DAY
INV-8R9VQC4,C03366,2024-06-30,10232.0,818.56,11050.56,EXPRESS
INV-8RB0ZHI,C63096,2024-01-07,3657.83,0.0,3657.83,GROUND
INV-8RBLSDI,C97785,2025-06-16,1989.75,0.0,1989.75,GROUND
INV-8RE73BA,C51553,2025-03-27,4560.19,456.02,5016.21,GROUND
INV-8RJMYCX,C77726,2024-04-20,4665.68,466.57,5132.25,GROUND
INV-8ROJDAX,C35443,2025-03-28,3004.54,150.23,3154.77,GROUND
INV-8RUDOW0,C81739,2024-03-29,44470.04,4447.0,48917.04,FREIGHT
INV-8RW6BR5,C94736,2024-01-02,3848.98,307.92,4156.9,2DAY
INV-8RZY1ZV,C14175,2024-09-19,1566.22,78.31,1644.53,GROUND
INV-8S1UTZW,C02145,2024-02-19,1564.28,0.0,1564.28,GROUND
INV-8S9OVCZ,C92842,2024-03-21,1500.52,150.05,1650.57,GROUND
INV-8SDLDAA,C35443,2024-03-23,3622.55,289.8,3912.35,GROUND
INV-8SSR7CH,C29210,2024-06-02,2812.8,0.0,2812.8,GROUND
INV-8SYB0XY,C84879,2024-03-04,15327.27,1226.18,16553.45,EXPRESS
INV-8T5H06T,C73720,2025-11-29,1141.58,91.33,1232.91,GROUND
INV-8T5KWB7,C49018,2025-05-17,5351.62,0.0,5351.62,EXPRESS
INV-8T6C672,C80551,2024-07-24,11311.81,904.94,12216.75,EXPRESS
INV-8T6QJ0V,C97125,2024-04-24,1241.52,99.32,1340.84,GROUND
INV-8TE79FW,C20405,2024-08-23,22038.72,1101.94,23140.66,FREIGHT
INV-8TEZ8D2,C64279,2024-03-02,4309.58,430.96,4740.54,GROUND
INV-8TIER6V,C11386,2025-04-10,7847.37,784.74,8632.11,EXPRESS
INV-8TP710T,C91097,2024-11-17,4153.88,207.69,4361.57,GROUND
INV-8TW3SBZ,C15499,2024-01-24,42257.47,3380.6,45638.07,FREIGHT
INV-8U1QFE1,C83350,2024-02-09,3916.93,391.69,4308.62,GROUND
INV-8UANMFZ,C22659,2024-10-29,14652.07,1172.17,15824.24,EXPRESS
INV-8UBKUQL,C16655,2024-09-05,3945.19,197.26,4142.45,GROUND
INV-8UC5E4L,C47375,2025-11-25,2320.88,185.67,2506.55,GROUND
INV-8UEDP45,C83948,2025-11-26,2486.75,124.34,2611.09,2DAY
INV-8UFUJ9D,C64279,2024-05-22,2876.29,287.63,3163.92,GROUND
INV-8UIAAMN,C02145,2024-03-25,14153.57,1415.36,15568.93,EXPRESS
INV-8UQ1302,C15499,2024-07-02,1008.41,50.42,1058.83,GROUND
INV-8UQY805,C63096,2024-04-09,5537.75,276.89,5814.64,2DAY
INV-8US0DHG,C56067,2025-07-24,5431.99,543.2,5975.19,2DAY
INV-8UVVGY5,C24911,2025-05-11,3392.1,169.61,3561.71,GROUND
INV-8UYIVJF,C77577,2024-04-13,15622.45,781.12,16403.57,EXPRESS
INV-8V3BS58,C91097,2025-02-19,9191.89,919.19,10111.08,EXPRESS
INV-8V5MFF2,C08929,2024-06-13,18369.0,1836.9,20205.9,FREIGHT
INV-8VA6C06,C56067,2024-12-07,1372.89,0.0,1372.89,GROUND
INV-8VEL25V,C94929,2024-06-04,2247.02,224.7,2471.72,GROUND
INV-8VFXFZA,C16655,2025-09-22,2105.61,105.28,2210.89,GROUND
INV-8VTZS0A,C83948,2025-08-21,8497.66,849.77,9347.43,2DAY
INV-8VVUFGE,C64279,2024-01-04,10384.01,830.72,11214.73,EXPRESS
INV-8VYF6QI,C47375,2025-11-19,4952.57,396.21,5348.78,GROUND
INV-8VZ23LJ,C56067,2024-07-17,18895.84,1511.67,20407.51,EXPRESS
INV-8W1SAJD,C81739,2024-07-17,18492.04,1849.2,20341.24,EXPRESS
INV-8WL4E3D,C15978,2025-01-02,15174.48,1213.96,16388.44,EXPRESS
INV-8WO0VAH,C17754,2024-03-04,3439.15,171.96,3611.11,GROUND
INV-8WOK9YC,C70464,2024-05-09,2752.77,275.28,3028.05,GROUND
INV-8WR9XCJ,C70464,2025-09-28,49607.23,0.0,49607.23,FREIGHT
INV-8WRD8DN,C02145,2025-03-27,2531.91,253.19,2785.1,GROUND
INV-8WSSUCS,C86178,2025-02-01,3532.56,0.0,3532.56,GROUND
INV-8WVD1Z5,C82971,2024-01-24,11456.01,916.48,12372.49,FREIGHT
INV-8WVG9R9,C86029,2025-09-26,5033.46,402.68,5436.14,2DAY
INV-8WVLC1M,C72495,2025-01-14,1936.55,96.83,2033.38,GROUND
INV-8X26X73,C82971,2025-08-18,2084.52,166.76,2251.28,GROUND
INV-8X2U3A2,C73720,2024-10-05,3785.71,302.86,4088.57,GROUND
INV-8XC7ANA,C78191,2025-12-19,19764.53,1976.45,21740.98,FREIGHT
INV-8XCUPJX,C03366,2025-02-23,27014.38,0.0,27014.38,FREIGHT
INV-8XD6M46,C63250,2025-09-13,4063.78,325.1,4388.88,2DAY
INV-8XF1WYJ,C77726,2024-06-02,10594.36,1059.44,11653.8,EXPRESS
INV-8XJ4ZFU,C94929,2025-04-23,4354.66,0.0,4354.66,GROUND
INV-8XNXPQI,C25055,2025-11-21,17785.71,0.0,17785.71,EXPRESS
INV-8XPC0XA,C14637,2025-11-28,3141.31,157.07,3298.38,GROUND
INV-8XQVFHJ,C99892,2024-12-28,1991.94,99.6,2091.54,GROUND
INV-8XR93F9,C11386,2024-04-02,18930.8,1893.08,20823.88,EXPRESS
INV-8XWW10S,C51553,2024-01-09,3575.47,0.0,3575.47,GROUND
INV-8XY200F,C33266,2024-04-21,1313.18,65.66,1378.84,GROUND
INV-8Y1CDSQ,C93089,2024-08-10,7117.68,355.88,7473.56,2DAY
INV-8Y8N10T,C98672,2025-06-09,5662.08,452.97,6115.05,EXPRESS
INV-8Y8QXQD,C83948,2024-06-09,10957.84,547.89,11505.73,EXPRESS
INV-8YBTB49,C84879,2025-05-30,3164.35,0.0,3164.35,GROUND
INV-8YCWHXV,C87356,2025-04-30,1479.84,147.98,1627.82,GROUND
INV-8YDJAZJ,C80551,2024-08-28,16796.6,1679.66,18476.26,EXPRESS
INV-8YDVROO,C24911,2025-12-17,4267.04,426.7,4693.74,GROUND
INV-8YDZBBE,C63250,2025-04-25,10606.16,1060.62,11666.78,EXPRESS
INV-8YJDLB7,C98399,2025-10-13,4491.67,449.17,4940.84,GROUND
INV-8YJDTRF,C14637,2025-11-22,2809.11,0.0,2809.11,2DAY
INV-8YP0H2D,C64279,2025-12-12,7036.66,562.93,7599.59,2DAY
INV-8YWK8L9,C08929,2024-08-10,48004.58,0.0,48004.58,FREIGHT
INV-8Z7E557,C98399,2025-07-02,2426.35,0.0,2426.35,GROUND
INV-8ZB10GG,C20405,2025-04-14,2457.75,122.89,2580.64,GROUND
INV-8ZBMYLO,C03366,2025-07-09,1889.6,0.0,1889.6,GROUND
INV-8ZC818P,C15499,2025-10-13,4629.18,0.0,4629.18,GROUND
INV-8ZRKGV8,C98399,2025-11-16,7043.38,352.17,7395.55,EXPRESS
INV-8ZVFWCU,C21531,2024-06-11,4005.2,400.52,4405.72,GROUND
INV-8ZYMUX5,C93089,2024-06-06,3570.89,285.67,3856.56,GROUND
INV-8ZZ15RL,C63250,2025-05-20,7335.35,0.0,7335.35,2DAY
INV-903UHPN,C94929,2024-08-15,9894.65,0.0,9894.65,2DAY
INV-90BQZEI,C84879,2025-07-07,3020.91,0.0,3020.91,GROUND
INV-90E9LCQ,C03366,2025-10-01,6626.32,0.0,6626.32,2DAY
INV-90F1DKB,C56067,2025-01-01,2961.61,236.93,3198.54,GROUND
INV-90G762O,C64279,2025-07-23,1759.77,140.78,1900.55,GROUND
INV-90HB1E0,C98672,2024-03-02,7558.94,0.0,7558.94,2DAY
INV-90IRPWE,C98399,2025-05-13,3373.1,0.0,3373.1,GROUND
INV-90R9M85,C82971,2024-04-26,4674.61,373.97,5048.58,GROUND
INV-90RY3KT,C14637,2025-05-06,6459.24,0.0,6459.24,2DAY
INV-90VDPC3,C77577,2025-11-04,3342.52,0.0,3342.52,GROUND
INV-90ZPQO8,C70464,2025-05-18,8037.05,642.96,8680.01,EXPRESS
INV-910D32Y,C99892,2024-01-03,4408.02,220.4,4628.42,GROUND
INV-9190YPL,C08929,2025-09-29,3654.34,365.43,4019.77,GROUND
INV-91B9ZAG,C98672,2025-09-15,14166.46,1416.65,15583.11,EXPRESS
INV-91D4EOA,C14175,2024-03-30,3073.85,307.38,3381.23,GROUND
INV-91IS0J4,C81739,2025-06-26,2257.08,225.71,2482.79,GROUND
INV-91NC0E7,C11386,2024-07-05,2034.85,162.79,2197.64,GROUND
INV-91NH4DH,C94929,2025-04-07,12651.88,632.59,13284.47,EXPRESS
INV-91OWC60,C17754,2025-07-19,2163.45,0.0,2163.45,GROUND
INV-91WEBOU,C15499,2024-11-28,17630.01,1410.4,19040.41,EXPRESS
INV-923ZKWF,C83350,2025-12-07,7618.76,0.0,7618.76,EXPRESS
INV-924BJJA,C14175,2024-02-18,3158.06,252.64,3410.7,GROUND
INV-924PJ1B,C28306,2025-08-11,2238.27,111.91,2350.18,GROUND
INV-925AXFA,C21531,2024-11-10,8182.08,654.57,8836.65,2DAY
INV-927ZM4O,C47375,2024-01-01,3490.14,174.51,3664.65,GROUND
INV-928DON9,C77726,2025-01-12,3382.01,169.1,3551.11,GROUND
INV-928XZLA,C99808,2024-12-17,2980.94,298.09,3279.03,GROUND
INV-92AEBWT,C33266,2024-12-06,3795.45,303.64,4099.09,2DAY
INV-92AH51J,C86029,2024-03-27,31910.2,0.0,31910.2,FREIGHT
INV-92ARS14,C16655,2025-03-21,5669.29,283.46,5952.75,2DAY
INV-92CXQ3Z,C86029,2025-06-17,2368.98,118.45,2487.43,GROUND
INV-92DMBTC,C34523,2025-10-29,4589.52,229.48,4819.0,2DAY
INV-92HB8C6,C15978,2025-10-25,1101.95,55.1,1157.05,GROUND
INV-92J4L1D,C77726,2025-01-22,17785.82,1778.58,19564.4,EXPRESS
INV-92XM8SY,C15978,2024-02-18,13753.15,0.0,13753.15,EXPRESS
INV-93BRBXU,C77577,2024-12-29,4188.94,0.0,4188.94,GROUND
INV-93E9FVT,C16655,2024-09-08,4644.21,464.42,5108.63,GROUND
INV-93GC7ZM,C43677,2025-07-12,4400.85,352.07,4752.92,GROUND
INV-93IP0KO,C86029,2024-11-19,1776.13,0.0,1776.13,GROUND
INV-93JW0XG,C15499,2024-04-14,2254.47,180.36,2434.83,GROUND
INV-93M4LYV,C02145,2025-05-28,2934.41,146.72,3081.13,GROUND
INV-93O8TBO,C14175,2025-12-09,3736.45,0.0,3736.45,GROUND
INV-93P8U5T,C24911,2024-04-20,3226.75,258.14,3484.89,GROUND
INV-93Q1LOQ,C86029,2025-10-08,3835.25,191.76,4027.01,2DAY
INV-93U4O7C,C98399,2024-04-02,8416.85,841.69,9258.54,2DAY
INV-93VOREK,C11386,2025-03-09,35484.02,2838.72,38322.74,FREIGHT
INV-943AJMD,C63250,2024-09-22,17500.08,875.0,18375.08,EXPRESS
INV-94MRUXT,C81739,2025-05-10,4263.55,426.36,4689.91,GROUND
INV-953D5DX,C70464,2024-12-23,2083.69,0.0,2083.69,GROUND
INV-9555425,C60889,2024-02-08,3926.65,392.67,4319.32,GROUND
INV-956VWU2,C15978,2024-11-12,10087.88,1008.79,11096.67,EXPRESS
INV-957JB17,C17172,2024-10-04,9202.17,460.11,9662.28,2DAY
INV-95CJDNY,C16180,2024-03-31,2679.14,267.91,2947.05,GROUND
INV-95FXKPR,C15978,2025-10-14,9431.04,943.1,10374.14,2DAY
INV-95NVGO7,C08929,2025-08-28,3935.78,196.79,4132.57,GROUND
INV-95U5G06,C15978,2025-10-19,5009.32,500.93,5510.25,EXPRESS
INV-95V2KVX,C97125,2025-03-03,2853.68,228.29,3081.97,GROUND
INV-95WUGS7,C15978,2025-12-29,1134.53,56.73,1191.26,GROUND
INV-967G0VA,C57382,2024-05-01,2553.32,0.0,2553.32,2DAY
INV-968HQO6,C02145,2024-12-07,9450.19,945.02,10395.21,EXPRESS
INV-96AJJKF,C63250,2024-09-16,16914.88,1691.49,18606.37,EXPRESS
INV-96DIG6S,C64279,2024-03-14,12883.99,1030.72,13914.71,EXPRESS
INV-96F0U0C,C17754,2025-06-26,3051.89,0.0,3051.89,GROUND
INV-96JHS4F,C16655,2024-04-13,1830.61,146.45,1977.06,GROUND
INV-96WND61,C47375,2025-05-27,7006.21,560.5,7566.71,EXPRESS
INV-970MM20,C63250,2025-07-19,3720.67,0.0,3720.67,2DAY
INV-970QK3R,C35443,2024-08-02,2360.12,188.81,2548.93,GROUND
INV-9755VQJ,C93089,2025-02-15,3391.05,0.0,3391.05,GROUND
INV-979WQ0U,C87356,2024-03-04,1905.35,152.43,2057.78,GROUND
INV-97AX8RN,C16180,2025-06-11,8190.97,819.1,9010.07,EXPRESS
INV-97IDDZ2,C35443,2025-12-01,18541.67,927.08,19468.75,EXPRESS
INV-97T1O06,C77726,2025-03-25,3934.44,0.0,3934.44,GROUND
INV-97T3OT8,C84879,2025-02-17,5242.63,419.41,5662.04,EXPRESS
INV-97YASJN,C14175,2025-08-04,4758.44,380.68,5139.12,GROUND
INV-97ZPWJW,C57382,2025-09-29,7935.54,793.55,8729.09,EXPRESS
INV-98BXBHK,C17754,2025-09-10,2135.56,170.84,2306.4,GROUND
INV-98Q67P1,C73720,2024-09-26,35631.39,3563.14,39194.53,FREIGHT
INV-98SA56M,C16655,2025-02-21,2544.21,254.42,2798.63,2DAY
INV-98ZVHTQ,C11386,2025-05-29,18832.85,1506.63,20339.48,EXPRESS
INV-9902M39,C47375,2024-05-24,13577.77,0.0,13577.77,EXPRESS
INV-991P0W2,C08929,2025-11-08,3466.82,0.0,3466.82,2DAY
INV-992BJK0,C86029,2025-12-04,1844.32,184.43,2028.75,GROUND
INV-99AQIH7,C17172,2025-01-29,9577.72,766.22,10343.94,2DAY
INV-99BWJ9G,C94929,2025-12-11,2611.41,208.91,2820.32,GROUND
INV-99DA4BO,C91097,2025-12-12,14453.4,1445.34,15898.74,EXPRESS
INV-99HRWLQ,C47375,2025-05-17,16560.91,828.05,17388.96,EXPRESS
INV-99JYZSS,C14175,2025-05-24,15760.55,0.0,15760.55,EXPRESS
INV-99PKP56,C63096,2024-07-21,1352.77,135.28,1488.05,GROUND
INV-99ZE18I,C84879,2025-09-01,2263.33,0.0,2263.33,GROUND
INV-9A59WGR,C63096,2024-09-02,9825.5,982.55,10808.05,EXPRESS
INV-9A8XMJ4,C77577,2025-06-14,1095.19,109.52,1204.71,GROUND
INV-9AKF0CH,C97125,2024-10-21,11449.6,1144.96,12594.56,EXPRESS
INV-9ALL5GW,C29210,2024-10-23,2190.85,175.27,2366.12,GROUND
INV-9AMIP57,C16655,2025-04-23,26424.59,2113.97,28538.56,FREIGHT
INV-9AX5C45,C64279,2024-03-12,4827.54,0.0,4827.54,GROUND
INV-9B41TXT,C73720,2025-05-27,1150.13,0.0,1150.13,GROUND
INV-9B5MLYS,C33266,2024-06-13,2712.3,135.62,2847.92,GROUND
INV-9B8BYAP,C57382,2024-11-20,7256.38,580.51,7836.89,2DAY
INV-9BEDMQP,C11386,2025-05-19,4474.18,223.71,4697.89,GROUND
INV-9BFQGQO,C14637,2025-01-10,19628.02,981.4,20609.42,EXPRESS
INV-9BI6NJJ,C86178,2025-07-01,2776.68,0.0,2776.68,GROUND
INV-9BVOKFZ,C49018,2024-04-27,26192.78,1309.64,27502.42,FREIGHT
INV-9BWFMK9,C81739,2025-03-18,3620.34,362.03,3982.37,GROUND
INV-9C704EQ,C16180,2024-08-06,13892.28,694.61,14586.89,EXPRESS
INV-9CBDUE0,C35443,2025-11-17,1572.07,125.77,1697.84,GROUND
INV-9CBQJB8,C87356,2025-07-09,5641.63,0.0,5641.63,EXPRESS
INV-9CKGFM6,C86029,2024-09-19,4786.42,478.64,5265.06,GROUND
INV-9CM5RQ7,C17172,2024-03-22,15026.42,1502.64,16529.06,EXPRESS
INV-9CYB4XZ,C91097,2024-03-05,49682.91,4968.29,54651.2,FREIGHT
INV-9D4MPLU,C91097,2024-07-07,16679.61,1334.37,18013.98,EXPRESS
INV-9D68WZB,C34523,2024-07-18,3705.13,370.51,4075.64,GROUND
INV-9DF3FOX,C33266,2025-10-04,3321.6,265.73,3587.33,GROUND
INV-9DG2GP3,C63096,2024-12-01,2934.37,293.44,3227.81,2DAY
INV-9DI778U,C02145,2025-03-01,13739.53,1373.95,15113.48,FREIGHT
INV-9DO8C47,C09581,2025-05-28,6968.38,557.47,7525.85,2DAY
INV-9DOC2YG,C35443,2024-03-18,3560.66,284.85,3845.51,2DAY
INV-9DVO4S6,C92842,2024-09-06,16606.72,1328.54,17935.26,EXPRESS
INV-9DYHTMQ,C97785,2025-11-09,4825.58,241.28,5066.86,2DAY
INV-9DYYG2U,C94736,2024-05-20,1415.87,0.0,1415.87,GROUND
INV-9E1ER0Z,C83948,2025-06-26,15216.62,760.83,15977.45,EXPRESS
INV-9E4Y0XN,C99808,2025-11-23,1176.96,94.16,1271.12,GROUND
INV-9E8HWEZ,C70464,2025-12-24,2470.58,0.0,2470.58,GROUND
INV-9EA69ZX,C22659,2024-05-31,3270.26,0.0,3270.26,GROUND
INV-9EEMUE7,C63250,2024-05-09,10252.55,1025.25,11277.8,EXPRESS
INV-9EGGFDD,C47375,2024-12-14,2619.25,130.96,2750.21,GROUND
INV-9EJCHIR,C25055,2024-12-11,3342.54,167.13,3509.67,GROUND
INV-9EJZX3C,C14637,2024-04-13,25866.71,2586.67,28453.38,FREIGHT
INV-9ELYCJX,C94736,2025-08-06,15169.83,758.49,15928.32,EXPRESS
INV-9EP9FJ7,C98672,2025-04-26,18374.86,1469.99,19844.85,FREIGHT
INV-9EPUOMX,C78191,2024-11-19,15099.46,0.0,15099.46,EXPRESS
INV-9ETII6P,C64279,2024-01-03,8617.01,689.36,9306.37,2DAY
INV-9EUTIH6,C94929,2024-02-21,4400.9,0.0,4400.9,GROUND
INV-9EUUOGF,C77726,2024-11-21,3348.85,334.88,3683.73,2DAY
INV-9EZD6LY,C97125,2024-05-06,3141.49,157.07,3298.56,2DAY
INV-9FBAA1E,C70464,2024-04-08,4930.76,394.46,5325.22,GROUND
INV-9FG1VB1,C72495,2025-09-02,49839.74,4983.97,54823.71,FREIGHT
INV-9FI6UVP,C63250,2024-07-21,7325.65,366.28,7691.93,EXPRESS
INV-9FO5NPC,C15978,2024-09-29,1035.04,103.5,1138.54,GROUND
INV-9FRA3D1,C60889,2025-04-08,3818.54,190.93,4009.47,GROUND
INV-9FWO26E,C43677,2024-08-31,15057.34,0.0,15057.34,EXPRESS
INV-9FXZMLN,C60889,2025-11-17,16325.65,1632.57,17958.22,EXPRESS
INV-9FY17GG,C87356,2024-07-31,1791.24,179.12,1970.36,GROUND
INV-9G3ER3Z,C35443,2025-12-06,2393.53,191.48,2585.01,2DAY
INV-9G53LIU,C99808,2025-05-31,6356.16,635.62,6991.78,EXPRESS
INV-9G9R5Z4,C99892,2024-11-08,18838.34,1507.07,20345.41,EXPRESS
INV-9GDKD4O,C09581,2024-10-10,9974.76,0.0,9974.76,2DAY
INV-9GEMDHY,C22659,2025-02-13,7565.84,378.29,7944.13,2DAY
INV-9GFG2BP,C84879,2025-06-23,2101.41,0.0,2101.41,GROUND
INV-9GJ0C84,C72495,2025-09-07,1344.58,134.46,1479.04,GROUND
INV-9GPZSMX,C70464,2025-08-22,23255.97,1162.8,24418.77,FREIGHT
INV-9GQ6HU8,C34523,2025-06-01,4940.16,0.0,4940.16,2DAY
INV-9GRZMBJ,C33266,2024-02-17,19466.3,1557.3,21023.6,FREIGHT
INV-9H25JZS,C64279,2025-07-24,3119.23,155.96,3275.19,2DAY
INV-9H3SMRV,C49018,2025-05-31,19774.07,988.7,20762.77,EXPRESS
INV-9H8HYKM,C94929,2025-11-24,2213.07,221.31,2434.38,GROUND
INV-9HDH3OF,C64279,2025-07-27,15648.12,0.0,15648.12,EXPRESS
INV-9HHS9M8,C16655,2024-10-19,7653.07,612.25,8265.32,2DAY
INV-9HIN2WF,C25055,2024-01-04,3397.93,0.0,3397.93,GROUND
INV-9HL6DGC,C28306,2024-04-29,1027.38,82.19,1109.57,GROUND
INV-9HNCX3B,C51553,2025-05-15,4311.19,344.9,4656.09,2DAY
INV-9HNO2JC,C77726,2025-09-16,2753.79,0.0,2753.79,GROUND
INV-9HPORDE,C94736,2024-07-31,2814.39,140.72,2955.11,GROUND
INV-9HRUYSX,C73720,2024-08-18,5595.87,447.67,6043.54,2DAY
INV-9HSU374,C81739,2024-02-09,2427.1,0.0,2427.1,GROUND
INV-9HWN1HG,C17172,2024-09-26,2223.52,177.88,2401.4,GROUND
INV-9I36R5H,C98399,2025-10-26,4260.62,0.0,4260.62,GROUND
INV-9II3ADZ,C51553,2025-01-16,6169.79,0.0,6169.79,2DAY
INV-9II5KHJ,C83948,2024-04-11,5772.84,0.0,5772.84,EXPRESS
INV-9ILR456,C60889,2025-03-02,3735.92,298.87,4034.79,2DAY
INV-9IMXHCI,C98399,2025-10-27,8680.65,0.0,8680.65,EXPRESS
INV-9INUDRX,C70464,2025-05-03,4764.31,476.43,5240.74,GROUND
INV-9IO98F1,C77577,2024-03-30,2000.0,0.0,2000.0,GROUND
INV-9IQ6Q7E,C72495,2024-05-06,9675.63,483.78,10159.41,2DAY
INV-9IS35VG,C16655,2025-03-01,4891.63,0.0,4891.63,GROUND
INV-9IUE75A,C81739,2024-02-15,19969.33,0.0,19969.33,EXPRESS
INV-9IZ60MX,C25055,2024-09-16,2794.19,279.42,3073.61,GROUND
INV-9J1FB6P,C51553,2024-11-13,4197.91,419.79,4617.7,GROUND
INV-9J69Q39,C47375,2024-10-21,4002.19,320.18,4322.37,GROUND
INV-9J83ZW3,C98672,2024-03-18,4071.76,325.74,4397.5,GROUND
INV-9J95MFP,C16180,2025-05-16,1056.06,0.0,1056.06,GROUND
INV-9JI4ZUF,C10456,2025-04-23,8329.21,832.92,9162.13,2DAY
INV-9JJ7F96,C24911,2024-07-13,15967.11,1277.37,17244.48,EXPRESS
INV-9JL5JVY,C83350,2025-07-23,2190.19,0.0,2190.19,GROUND
INV-9JLCM5D,C64279,2024-09-01,1509.15,150.92,1660.07,GROUND
INV-9JLY7MZ,C63250,2024-07-30,9374.48,468.72,9843.2,EXPRESS
INV-9JNWKYL,C14175,2025-11-18,7743.8,619.5,8363.3,EXPRESS
INV-9JQ9075,C14637,2025-03-21,4169.79,208.49,4378.28,GROUND
INV-9JVH9GY,C08929,2025-07-11,5072.41,0.0,5072.41,EXPRESS
INV-9KS9FVU,C94736,2024-01-07,19379.68,968.98,20348.66,EXPRESS
INV-9KT9C0O,C78191,2024-11-03,2716.37,217.31,2933.68,2DAY
INV-9KUU0Q8,C56067,2025-06-11,8757.3,437.87,9195.17,EXPRESS
INV-9L35YCD,C99892,2024-12-26,16964.2,1357.14,18321.34,EXPRESS
INV-9LBWQB1,C78191,2024-11-12,3175.65,0.0,3175.65,GROUND
INV-9LIJICQ,C14175,2025-03-26,1855.38,0.0,1855.38,GROUND
INV-9LKZZGX,C98399,2024-07-06,2013.17,201.32,2214.49,GROUND
INV-9LP2DXQ,C43677,2025-09-19,4473.34,447.33,4920.67,GROUND
INV-9LQ6WX3,C22659,2024-10-24,4201.92,420.19,4622.11,GROUND
INV-9LUTZW3,C49018,2024-09-30,1395.04,139.5,1534.54,GROUND
INV-9LWU271,C97125,2024-01-18,3036.95,303.69,3340.64,GROUND
INV-9LXGM24,C72495,2025-08-23,4137.76,206.89,4344.65,GROUND
INV-9LZI0BF,C16180,2025-12-05,13502.55,675.13,14177.68,EXPRESS
INV-9M3B7LV,C92842,2024-05-04,6055.23,302.76,6357.99,2DAY
INV-9M3CET3,C86029,2025-01-21,7778.22,777.82,8556.04,EXPRESS
INV-9M51J6U,C17172,2024-04-01,3631.22,0.0,3631.22,GROUND
INV-9M7R0LQ,C02145,2025-02-14,4715.52,0.0,4715.52,2DAY
INV-9MC1GG5,C84879,2024-04-12,4827.8,386.22,5214.02,GROUND
INV-9MEBXUB,C82971,2025-03-10,17243.71,0.0,17243.71,EXPRESS
INV-9MEEWHI,C47375,2024-05-17,3567.76,356.78,3924.54,2DAY
INV-9MS2K9H,C77726,2024-02-04,18652.48,1865.25,20517.73,EXPRESS
INV-9MSTIZV,C99892,2024-05-25,2234.4,111.72,2346.12,GROUND
INV-9MUHVCB,C86029,2025-11-18,29373.28,2937.33,32310.61,FREIGHT
INV-9MVU3C6,C81739,2024-05-09,3185.65,254.85,3440.5,GROUND
INV-9MYUSGE,C21531,2025-04-02,1591.98,127.36,1719.34,GROUND
INV-9N28SJE,C97785,2025-03-06,4504.97,0.0,4504.97,GROUND
