client_id,client_name,invoice_id,start_date,total,shipment_type
C72495,Umbrella Enterprises,INV-BO18D2E,2024-08-14,2276.37,GROUND
C77577,Zenith Holdings,INV-BO1KTSO,2024-04-09,1093.07,GROUND
C21531,Green Llc,INV-BO4EI7T,2025-09-06,3355.73,GROUND
C81739,Massive Partners,INV-BO9QP9Y,2024-10-17,1881.03,GROUND
C86178,Massive Co,INV-BOBQZJQ,2025-06-12,1625.22,GROUND
C94736,Red Logistics,INV-BOD0RH0,2024-11-14,19520.66,EXPRESS
C09581,Wonka Supply,INV-BOF0DM9,2024-08-31,3064.7,GROUND
C28306,Tyrell Llc,INV-BOGG3PZ,2024-08-09,30805.68,FREIGHT
C25055,Stark Partners,INV-BOJAHI7,2025-07-23,4388.37,GROUND
C29210,Massive Group,INV-BOJIU6A,2024-01-07,5523.41,EXPRESS
C49018,Green Freight,INV-BOO7F6W,2024-08-18,1392.07,GROUND
C72495,Umbrella Enterprises,INV-BOXXYPH,2024-06-29,3572.91,GROUND
C86029,Acme Industries,INV-BOYQV9V,2025-02-11,1251.24,GROUND
C35443,Nimbus Group,INV-BOZFT81,2024-12-04,1186.77,GROUND
C91097,Tyrell Freight,INV-BP1JX6W,2024-11-09,11482.85,EXPRESS
C80551,Vertex Partners,INV-BP30E3L,2024-06-21,15940.95,EXPRESS
C97785,Massive Supply,INV-BP3C1M4,2025-12-18,9813.02,EXPRESS
C84879,Umbrella Partners,INV-BP423OS,2024-04-03,8064.02,2DAY
C09581,Wonka Supply,INV-BPFUG38,2024-09-27,4884.52,GROUND
C03366,Umbrella Industries,INV-BPMJG29,2025-12-06,18337.43,EXPRESS
C57382,Vector Logistics,INV-BPNDUNP,2024-12-07,3647.6,GROUND
C11386,Vector Llc,INV-BPQP7F4,2024-10-19,8545.03,EXPRESS
C87356,Zenith Logistics,INV-BPRMDK0,2025-04-27,3408.72,GROUND
C51553,Hooli Logistics,INV-BPZABUI,2025-12-11,2023.03,GROUND
C28306,Tyrell Llc,INV-BQA43M1,2024-10-09,1863.14,GROUND
C35443,Nimbus Group,INV-BQEVDQU,2025-02-23,8715.49,EXPRESS
C73720,Massive Llc,INV-BQFAWOB,2024-01-13,4609.13,GROUND
C15499,Zenith Holdings,INV-BQHZYEG,2025-06-29,8233.02,EXPRESS
C34523,Stark Enterprises,INV-BQP7CWH,2025-07-04,4904.18,GROUND
C51553,Hooli Logistics,INV-BQS3X7J,2025-04-13,24766.15,FREIGHT
C29210,Massive Group,INV-BR05N1X,2025-03-11,1347.63,GROUND
C08929,Nimbus Industries,INV-BR15BHM,2024-02-09,6342.87,2DAY
C92842,Tyrell Industries,INV-BR1WEV8,2025-11-29,1271.76,GROUND
C25055,Stark Partners,INV-BR6SDO8,2025-12-10,13016.84,EXPRESS
C28306,Tyrell Llc,INV-BRA2SNG,2024-06-19,12324.62,EXPRESS
C24911,Quantum Freight,INV-BRGOZJO,2024-01-27,3522.0,GROUND
C24911,Quantum Freight,INV-BRO18HO,2024-01-17,14779.02,EXPRESS
C98672,Stark Freight,INV-BRWC88C,2025-11-21,14802.9,EXPRESS
C15978,Vector Freight,INV-BRWO3HH,2025-02-08,4882.97,GROUND
C43677,Apex Group,INV-BS6QJL2,2025-12-18,21180.0,EXPRESS
C16180,Blue Enterprises,INV-BSAG0UU,2024-12-22,14051.82,EXPRESS
C16180,Blue Enterprises,INV-BSH9G28,2025-09-06,52727.74,FREIGHT
C91097,Tyrell Freight,INV-BSI0O35,2024-05-01,3973.33,2DAY
C33266,Hooli Enterprises,INV-BSJ6S9M,2025-05-09,3332.5,2DAY
C63250,Vertex Supply,INV-BST9F3D,2025-12-17,1144.58,GROUND
C35443,Nimbus Group,INV-BSZMPEC,2025-06-17,3858.29,GROUND
C49018,Green Freight,INV-BT2NY09,2024-09-02,2534.62,GROUND
C17754,Vector Co,INV-BT3024T,2024-01-29,6705.51,2DAY
C97125,Blue Industries,INV-BT3SGD5,2025-08-25,3246.71,GROUND
C28306,Tyrell Llc,INV-BT5NT0Q,2024-04-12,19717.32,FREIGHT
C20405,Initech Supply,INV-BT9802K,2025-10-14,16562.14,EXPRESS
C93089,Blue Supply,INV-BTA9GS1,2024-03-14,30205.5,FREIGHT
C08929,Nimbus Industries,INV-BTD2EIG,2024-03-20,1498.64,GROUND
C16180,Blue Enterprises,INV-BTE7PXR,2025-09-13,2727.41,GROUND
C98672,Stark Freight,INV-BTGUU7N,2024-06-18,5388.91,GROUND
C17172,Apex Freight,INV-BTWCLWV,2025-04-11,13575.63,EXPRESS
C87356,Zenith Logistics,INV-BTXWY4Q,2025-04-26,3925.17,GROUND
C91097,Tyrell Freight,INV-BTYK0VP,2025-04-29,2753.16,GROUND
C56067,Hooli Logistics,INV-BU2L0ZY,2025-04-25,10551.09,EXPRESS
C15978,Vector Freight,INV-BU6BIP1,2025-05-14,3827.1,GROUND
C15499,Zenith Holdings,INV-BUDX8W2,2025-04-17,2843.8,GROUND
C81739,Massive Partners,INV-BUKAE7L,2025-07-09,5124.61,GROUND
C02145,Zenith Supply,INV-BUMETMH,2024-02-18,2335.78,GROUND
C16655,Hooli Co,INV-BUOSTK4,2024-07-14,4355.76,GROUND
C98672,Stark Freight,INV-BUSRQAG,2024-12-03,3386.05,GROUND
C16655,Hooli Co,INV-BUT22UI,2024-10-25,2360.55,GROUND
C99808,Blue Co,INV-BUVBPNX,2025-07-31,15527.65,EXPRESS
C87356,Zenith Logistics,INV-BUWJ19N,2025-02-26,7649.23,2DAY
C86029,Acme Industries,INV-BUWJU5U,2025-09-27,24225.02,FREIGHT
C98399,Wayne Group,INV-BV00NBW,2025-11-29,4567.33,GROUND
C94929,Green Co,INV-BV3NAZO,2025-02-27,10061.95,EXPRESS
C24911,Quantum Freight,INV-BV54EZC,2024-07-14,1800.58,GROUND
C17172,Apex Freight,INV-BV60A27,2024-07-21,1393.38,GROUND
C25055,Stark Partners,INV-BV7LCZ1,2024-11-02,5173.35,GROUND
C34523,Stark Enterprises,INV-BV8ZIBX,2025-07-18,3247.95,GROUND
C83350,Stark Group,INV-BVBIR7W,2024-04-08,5324.88,GROUND
C03366,Umbrella Industries,INV-BVDMVVJ,2025-06-17,21093.56,EXPRESS
C14637,Hooli Supply,INV-BVHSHTS,2024-08-25,5019.8,GROUND
C08929,Nimbus Industries,INV-BVMAU17,2024-11-04,2472.28,2DAY
C84879,Umbrella Partners,INV-BVSCXTW,2025-12-29,9109.22,EXPRESS
C97125,Blue Industries,INV-BVSX94G,2025-10-20,19257.12,EXPRESS
C51553,Hooli Logistics,INV-BVUBBTZ,2024-05-29,1151.04,GROUND
C21531,Green Llc,INV-BVXO9CW,2024-04-16,10292.38,EXPRESS
C63096,Initech Freight,INV-BW182NE,2025-06-06,12627.74,EXPRESS
C02145,Zenith Supply,INV-BWAHFNI,2024-06-19,8513.02,EXPRESS
C20405,Initech Supply,INV-BWDHZ7S,2025-10-15,3865.13,GROUND
C77577,Zenith Holdings,INV-BWE84FO,2024-04-28,5303.74,GROUND
C81739,Massive Partners,INV-BWL5R12,2025-09-02,1008.59,GROUND
C51553,Hooli Logistics,INV-BWQVAH5,2024-01-23,46398.73,FREIGHT
C73720,Massive Llc,INV-BWRHN3G,2024-04-27,12587.83,EXPRESS
C29210,Massive Group,INV-BWSSDMF,2025-11-10,1463.08,GROUND
C87356,Zenith Logistics,INV-BWX2AZH,2025-07-06,16623.08,EXPRESS
C77726,Nimbus Holdings,INV-BWXFS82,2025-01-07,19479.48,EXPRESS
C29210,Massive Group,INV-BX2JTRF,2024-08-23,19234.16,EXPRESS
C81739,Massive Partners,INV-BX5E3DA,2024-03-29,13221.44,EXPRESS
C25055,Stark Partners,INV-BX7L49X,2024-05-10,8495.61,2DAY
C73720,Massive Llc,INV-BXFOIL1,2025-03-17,4288.7,GROUND
C63096,Initech Freight,INV-BXG3EW3,2025-12-15,2883.33,GROUND
C29210,Massive Group,INV-BXGQ7YN,2025-11-03,1664.19,GROUND
C24911,Quantum Freight,INV-BY3CFVX,2025-09-09,1655.32,GROUND
C94929,Green Co,INV-BY4ZSBK,2024-06-24,17135.77,EXPRESS
C82971,Massive Co,INV-BYE5XTT,2025-06-04,4047.78,GROUND
C17172,Apex Freight,INV-BYHO1F9,2024-10-03,3395.98,GROUND
C87356,Zenith Logistics,INV-BYJFDK4,2024-05-27,12112.95,EXPRESS
C81739,Massive Partners,INV-BYJSI44,2025-12-18,16465.13,EXPRESS
C70464,Hooli Supply,INV-BYMJGZ1,2024-12-14,17025.29,EXPRESS
C47375,Vertex Partners,INV-BYSHQN2,2024-07-03,1922.45,GROUND
C77726,Nimbus Holdings,INV-BZ44FJH,2025-09-02,9545.19,EXPRESS
C64279,Green Logistics,INV-BZ5KH26,2025-01-14,2739.22,GROUND
C97125,Blue Industries,INV-BZ75007,2025-03-06,44413.45,FREIGHT
C16180,Blue Enterprises,INV-BZ7CNAY,2025-07-15,8526.4,EXPRESS
C77577,Zenith Holdings,INV-BZAI6JH,2024-10-10,3555.65,GROUND
C98399,Wayne Group,INV-BZBJXJ1,2025-10-27,3454.51,GROUND
C97125,Blue Industries,INV-BZCG31Q,2025-08-30,4224.74,2DAY
C91097,Tyrell Freight,INV-BZKQYEZ,2024-07-24,1459.65,GROUND
C35443,Nimbus Group,INV-BZUVTP7,2024-09-07,6229.98,2DAY
C97125,Blue Industries,INV-BZWDRMS,2025-05-21,2426.16,GROUND
C25055,Stark Partners,INV-BZWL55U,2024-07-12,19167.47,EXPRESS
C73720,Massive Llc,INV-BZZA1T8,2024-08-21,1895.06,GROUND
C77726,Nimbus Holdings,INV-BZZZE2M,2025-02-16,17922.64,EXPRESS
C43677,Apex Group,INV-C014RJW,2025-02-11,19920.79,EXPRESS
C56067,Hooli Logistics,INV-C01KG8T,2024-04-11,1624.19,GROUND
C08929,Nimbus Industries,INV-C04EOUT,2025-09-29,3144.41,GROUND
C14637,Hooli Supply,INV-C056W6U,2024-01-17,7714.12,EXPRESS
C81739,Massive Partners,INV-C0HAPQ9,2024-11-13,48526.8,FREIGHT
C20405,Initech Supply,INV-C0PZANA,2025-05-13,23942.89,FREIGHT
C56067,Hooli Logistics,INV-C0UPWYV,2025-08-05,6857.07,EXPRESS
C57382,Vector Logistics,INV-C0VOD8T,2024-08-03,9726.33,2DAY
C17754,Vector Co,INV-C0WUXOX,2025-09-25,34657.18,FREIGHT
C81739,Massive Partners,INV-C0XXGD4,2025-11-06,12989.3,EXPRESS
C97785,Massive Supply,INV-C11BCSU,2024-12-18,18270.54,EXPRESS
C25055,Stark Partners,INV-C12URSY,2024-07-16,2206.56,2DAY
C72495,Umbrella Enterprises,INV-C17FHX8,2024-09-21,3740.04,GROUND
C70464,Hooli Supply,INV-C1CUHBK,2025-10-17,2395.22,GROUND
C63096,Initech Freight,INV-C1EZMFF,2025-09-18,14481.13,EXPRESS
C78191,Quantum Enterprises,INV-C1G7PUK,2024-08-16,2320.96,GROUND
C57382,Vector Logistics,INV-C1GARDO,2024-08-16,12011.91,EXPRESS
C98672,Stark Freight,INV-C1KS1R8,2024-12-29,18873.18,EXPRESS
C87356,Zenith Logistics,INV-C1NUK0U,2024-12-30,7739.78,EXPRESS
C16180,Blue Enterprises,INV-C1O9SYF,2024-04-08,1784.45,GROUND
C24911,Quantum Freight,INV-C1QB82Q,2024-06-04,30106.17,FREIGHT
C72495,Umbrella Enterprises,INV-C1R5X86,2024-11-29,18460.06,EXPRESS
C57382,Vector Logistics,INV-C1UL5UE,2025-01-26,9758.78,EXPRESS
C94929,Green Co,INV-C1ZQERQ,2024-10-02,4090.18,GROUND
C15978,Vector Freight,INV-C22U9LP,2025-11-27,3705.15,GROUND
C80551,Vertex Partners,INV-C24XUTY,2025-06-29,2660.61,GROUND
C47375,Vertex Partners,INV-C28HZ5M,2024-06-26,50451.13,FREIGHT
C35443,Nimbus Group,INV-C2CJH7T,2024-05-28,5938.91,EXPRESS
C80551,Vertex Partners,INV-C2H906Q,2025-10-09,3200.76,GROUND
C16655,Hooli Co,INV-C2T6N66,2025-01-09,2172.19,GROUND
C97125,Blue Industries,INV-C2U5II1,2024-04-03,46977.14,FREIGHT
C15499,Zenith Holdings,INV-C2VX8LW,2024-04-25,21522.48,FREIGHT
C11386,Vector Llc,INV-C2W14QL,2025-05-17,8945.73,EXPRESS
C84879,Umbrella Partners,INV-C3317FR,2024-05-14,1358.84,GROUND
C08929,Nimbus Industries,INV-C3AS1MR,2024-11-11,31953.37,FREIGHT
C57382,Vector Logistics,INV-C3AXWDX,2024-06-22,9538.17,EXPRESS
C87356,Zenith Logistics,INV-C3GWDE8,2025-07-05,1900.92,GROUND
C16180,Blue Enterprises,INV-C3JNN7B,2024-07-16,3551.35,GROUND
C64279,Green Logistics,INV-C3KIW30,2024-05-19,1479.67,GROUND
C92842,Tyrell Industries,INV-C3KRW6Z,2025-07-14,5449.17,GROUND
C82971,Massive Co,INV-C3LJ7J1,2024-11-19,4793.15,GROUND
C02145,Zenith Supply,INV-C3MEBXL,2025-04-22,9663.65,2DAY
C22659,Tyrell Partners,INV-C3W8TN7,2025-12-03,2756.68,GROUND
C22659,Tyrell Partners,INV-C40H9PD,2025-11-10,3877.24,GROUND
C47375,Vertex Partners,INV-C442R28,2024-02-27,1280.64,GROUND
C97785,Massive Supply,INV-C44SR0K,2024-10-19,3491.95,GROUND
C93089,Blue Supply,INV-C49CKAK,2024-05-12,2448.58,GROUND
C72495,Umbrella Enterprises,INV-C4I6N0K,2024-04-17,17674.42,EXPRESS
C97785,Massive Supply,INV-C4M88OE,2024-08-09,19368.69,EXPRESS
C87356,Zenith Logistics,INV-C4R0YGL,2024-07-02,4822.88,GROUND
C73720,Massive Llc,INV-C51DUOF,2024-06-24,18151.97,EXPRESS
C15499,Zenith Holdings,INV-C571G5P,2025-06-03,3897.03,GROUND
C49018,Green Freight,INV-C58KPCB,2024-05-17,6347.3,2DAY
C25055,Stark Partners,INV-C5JO0O2,2025-02-24,17083.66,EXPRESS
C82971,Massive Co,INV-C5QYGDJ,2024-08-25,2947.8,GROUND
C83948,Wayne Holdings,INV-C5RY771,2025-04-01,7547.85,EXPRESS
C09581,Wonka Supply,INV-C5T1KEP,2025-06-14,3492.28,GROUND
C10456,Blue Partners,INV-C5VV4BP,2024-12-14,2879.58,GROUND
C29210,Massive Group,INV-C5XHC9J,2025-07-31,5942.45,EXPRESS
C15978,Vector Freight,INV-C5ZMRU0,2025-11-10,10259.01,2DAY
C49018,Green Freight,INV-C614ZMP,2025-11-06,48924.44,FREIGHT
C21531,Green Llc,INV-C6K44S9,2025-08-16,2501.97,GROUND
C82971,Massive Co,INV-C6NHZ4J,2024-06-05,20633.8,EXPRESS
C86178,Massive Co,INV-C6P6G3B,2025-06-25,1199.59,GROUND
C92842,Tyrell Industries,INV-C6QEDL8,2025-01-09,4812.66,GROUND
C02145,Zenith Supply,INV-C6RAD4F,2024-02-17,5060.64,GROUND
C28306,Tyrell Llc,INV-C6RHYBB,2024-09-20,2892.31,GROUND
C82971,Massive Co,INV-C6UBGMH,2024-12-11,5015.31,EXPRESS
C35443,Nimbus Group,INV-C6WKOUE,2025-04-23,1204.22,GROUND
C83948,Wayne Holdings,INV-C7SUSK3,2025-06-27,1123.72,GROUND
C43677,Apex Group,INV-C81SF5I,2024-06-22,8404.94,2DAY
C97125,Blue Industries,INV-C84KMOQ,2025-11-04,17464.85,EXPRESS
C81739,Massive Partners,INV-C89S9SK,2024-11-03,9909.91,EXPRESS
C63250,Vertex Supply,INV-C8F31IX,2025-03-25,8644.1,EXPRESS
C77577,Zenith Holdings,INV-C8NX6SI,2024-06-05,14089.77,FREIGHT
C97785,Massive Supply,INV-C8OAMM5,2025-02-24,8371.62,EXPRESS
C60889,Wonka Llc,INV-C8OFJIZ,2025-10-11,4170.28,GROUND
C81739,Massive Partners,INV-C8OL6IJ,2024-08-05,17234.16,EXPRESS
C63250,Vertex Supply,INV-C8ONDB7,2024-08-08,16101.85,EXPRESS
C80551,Vertex Partners,INV-C8T59RQ,2025-07-05,11674.32,EXPRESS
C97785,Massive Supply,INV-C90AYQE,2025-05-05,1822.92,GROUND
C97125,Blue Industries,INV-C9342OB,2025-01-13,7744.26,2DAY
C14175,Wayne Group,INV-C985CHD,2025-12-23,14118.25,EXPRESS
C83350,Stark Group,INV-C9BFEOA,2024-11-08,5219.1,GROUND
C91097,Tyrell Freight,INV-C9C2GSW,2024-05-07,2249.67,GROUND
C94929,Green Co,INV-C9E9OFP,2025-06-27,4471.16,2DAY
C25055,Stark Partners,INV-C9EJZNH,2025-03-09,20067.41,EXPRESS
C91097,Tyrell Freight,INV-C9H41ZN,2024-01-19,39633.62,FREIGHT
C15499,Zenith Holdings,INV-C9HAKA5,2025-05-06,4805.47,GROUND
C16180,Blue Enterprises,INV-C9N0G8D,2024-05-21,6567.27,2DAY
C02145,Zenith Supply,INV-C9OUFW6,2025-04-16,2352.13,GROUND
C21531,Green Llc,INV-C9Q8SWS,2025-12-22,4390.87,GROUND
C78191,Quantum Enterprises,INV-C9S1PSM,2025-09-20,11807.13,EXPRESS
C86029,Acme Industries,INV-C9TTDUE,2024-10-11,47000.76,FREIGHT
C91097,Tyrell Freight,INV-CA6H111,2025-08-30,1753.2,GROUND
C98399,Wayne Group,INV-CAI3GAP,2024-07-21,1783.31,GROUND
C15978,Vector Freight,INV-CASJ300,2024-07-25,13869.37,FREIGHT
C43677,Apex Group,INV-CAVN8U8,2025-05-21,1160.0,GROUND
C33266,Hooli Enterprises,INV-CB1J7ZD,2024-02-26,5024.73,2DAY
C20405,Initech Supply,INV-CB2L35G,2025-04-14,2117.26,GROUND
C80551,Vertex Partners,INV-CBBSZHN,2025-05-17,6921.43,2DAY
C28306,Tyrell Llc,INV-CBIHLUN,2024-04-26,18888.48,EXPRESS
C11386,Vector Llc,INV-CBK2425,2024-05-17,14038.37,EXPRESS
C33266,Hooli Enterprises,INV-CBNKW6B,2024-03-23,6698.62,EXPRESS
C77577,Zenith Holdings,INV-CBOLWX3,2025-04-18,10171.14,EXPRESS
C63250,Vertex Supply,INV-CBOUNCC,2024-07-23,28389.19,FREIGHT
C43677,Apex Group,INV-CBWSY23,2025-06-04,29248.42,FREIGHT
C97785,Massive Supply,INV-CBXANZM,2025-03-30,1247.09,GROUND
C91097,Tyrell Freight,INV-CC4IM40,2024-04-06,40382.29,FREIGHT
C17754,Vector Co,INV-CC6AKVT,2025-09-09,2255.59,GROUND
C51553,Hooli Logistics,INV-CC6OYIG,2024-06-18,9663.18,2DAY
C86029,Acme Industries,INV-CCHANOK,2024-02-15,1637.55,GROUND
C94736,Red Logistics,INV-CCPSGZE,2025-10-19,4091.65,GROUND
C98399,Wayne Group,INV-CCT6D5A,2025-03-31,51349.49,FREIGHT
C97785,Massive Supply,INV-CCV5JMO,2025-09-11,11547.54,EXPRESS
C99808,Blue Co,INV-CCYS85M,2025-11-27,12979.95,EXPRESS
C56067,Hooli Logistics,INV-CD06152,2024-10-19,1442.15,GROUND
C91097,Tyrell Freight,INV-CD2J218,2024-10-26,3395.79,GROUND
C72495,Umbrella Enterprises,INV-CDBJ92T,2025-01-10,2120.28,GROUND
C63250,Vertex Supply,INV-CDEB9E2,2024-02-18,13715.38,EXPRESS
C99808,Blue Co,INV-CDEH4JX,2025-11-10,9865.42,EXPRESS
C43677,Apex Group,INV-CDIHZCM,2024-11-15,11813.49,EXPRESS
C02145,Zenith Supply,INV-CDIIAQ9,2024-07-02,4424.7,GROUND
C11386,Vector Llc,INV-CDK4W7Z,2024-06-18,5257.75,GROUND
C03366,Umbrella Industries,INV-CDL3WX0,2025-07-17,5342.14,GROUND
C24911,Quantum Freight,INV-CDSUECO,2024-11-04,3018.14,2DAY
C92842,Tyrell Industries,INV-CDWDFOQ,2024-04-01,26506.08,FREIGHT
C14175,Wayne Group,INV-CE02MDP,2025-02-14,7248.5,2DAY
C20405,Initech Supply,INV-CE1BOG0,2025-11-21,21843.15,EXPRESS
C86029,Acme Industries,INV-CE1RRD5,2025-09-05,15561.43,EXPRESS
C84879,Umbrella Partners,INV-CE8IUSK,2025-01-22,15023.88,EXPRESS
C80551,Vertex Partners,INV-CEDKQG7,2025-08-01,17715.46,FREIGHT
C72495,Umbrella Enterprises,INV-CEHPM0G,2024-03-28,3876.8,GROUND
C16180,Blue Enterprises,INV-CEJY95Q,2025-08-20,15363.95,EXPRESS
C10456,Blue Partners,INV-CEK233G,2024-11-16,4787.57,GROUND
C14175,Wayne Group,INV-CELO50Y,2025-12-06,19975.76,EXPRESS
C20405,Initech Supply,INV-CESE6JA,2025-09-09,1225.43,GROUND
C03366,Umbrella Industries,INV-CEUYN4K,2025-02-12,2822.38,2DAY
C84879,Umbrella Partners,INV-CEWS66K,2025-01-28,2349.71,2DAY
C17172,Apex Freight,INV-CEYF9BP,2024-11-22,19012.4,EXPRESS
C86029,Acme Industries,INV-CF5Q6VV,2024-08-08,9147.61,2DAY
C02145,Zenith Supply,INV-CF9Q5GN,2025-08-24,4900.82,GROUND
C56067,Hooli Logistics,INV-CFC64UI,2025-04-27,5751.94,2DAY
C93089,Blue Supply,INV-CFCC89Q,2024-07-22,6451.5,2DAY
C92842,Tyrell Industries,INV-CFK2QJ1,2025-05-25,1210.07,GROUND
C14637,Hooli Supply,INV-CFO1MHU,2024-04-15,42716.12,FREIGHT
C77577,Zenith Holdings,INV-CFQVWJM,2024-11-28,18052.36,EXPRESS
C60889,Wonka Llc,INV-CFR5T10,2024-03-09,1681.75,GROUND
C63250,Vertex Supply,INV-CG66UH0,2024-01-11,9875.54,EXPRESS
C56067,Hooli Logistics,INV-CG7B39A,2025-02-07,39350.18,FREIGHT
C77577,Zenith Holdings,INV-CG7BK3I,2025-07-06,4687.97,GROUND
C86178,Massive Co,INV-CGDZS86,2025-12-04,13883.79,EXPRESS
C57382,Vector Logistics,INV-CGFM7D7,2024-12-06,3463.05,2DAY
C08929,Nimbus Industries,INV-CGHZQS8,2025-03-09,1293.41,GROUND
C47375,Vertex Partners,INV-CGKZUNE,2025-11-26,1274.64,GROUND
C14175,Wayne Group,INV-CGLKK8M,2025-06-03,8963.92,EXPRESS
C72495,Umbrella Enterprises,INV-CGRKTLP,2025-12-20,3202.02,GROUND
C17754,Vector Co,INV-CGSV9HR,2025-01-05,33988.59,FREIGHT
C94929,Green Co,INV-CGY207A,2024-11-27,13463.43,EXPRESS
C17754,Vector Co,INV-CH2ICFT,2024-01-26,46680.86,FREIGHT
C14175,Wayne Group,INV-CH5C1NW,2024-12-31,48850.2,FREIGHT
C43677,Apex Group,INV-CH8MQB0,2025-04-21,19699.37,EXPRESS
C20405,Initech Supply,INV-CH9VTSD,2024-01-10,7510.63,EXPRESS
C63250,Vertex Supply,INV-CHAN5GR,2025-01-29,18964.29,EXPRESS
C33266,Hooli Enterprises,INV-CHCBVV3,2024-09-26,12408.84,EXPRESS
C24911,Quantum Freight,INV-CHEVA5V,2025-06-06,2818.96,GROUND
C33266,Hooli Enterprises,INV-CHGNE12,2025-10-03,3600.12,GROUND
C34523,Stark Enterprises,INV-CHIV87U,2024-02-20,5092.24,GROUND
C09581,Wonka Supply,INV-CHOWZ0R,2024-06-11,2240.96,GROUND
C15978,Vector Freight,INV-CHWD1V3,2024-04-13,2366.88,2DAY
C22659,Tyrell Partners,INV-CI0WMLA,2024-07-18,37861.48,FREIGHT
C20405,Initech Supply,INV-CI31BKL,2024-03-20,3970.75,GROUND
C14175,Wayne Group,INV-CI7JIYM,2024-02-14,39179.67,FREIGHT
C98399,Wayne Group,INV-CIBFNLD,2024-12-27,4529.58,GROUND
C20405,Initech Supply,INV-CIDGE7B,2025-02-17,5076.08,GROUND
C03366,Umbrella Industries,INV-CIG2F4I,2025-03-07,3399.79,2DAY
C93089,Blue Supply,INV-CIH649Y,2025-09-25,2698.55,GROUND
C63096,Initech Freight,INV-CIQ0GRB,2024-05-20,30584.44,FREIGHT
C77726,Nimbus Holdings,INV-CIQ2XMO,2024-09-17,5247.18,2DAY
C63250,Vertex Supply,INV-CITARGN,2024-04-18,4479.32,GROUND
C14637,Hooli Supply,INV-CITR7ND,2025-07-06,17967.04,FREIGHT
C91097,Tyrell Freight,INV-CJ0AEH4,2024-12-26,2451.27,2DAY
C57382,Vector Logistics,INV-CJ0AL79,2025-09-09,4255.2,GROUND
C86029,Acme Industries,INV-CJ4AGEF,2024-02-06,9247.65,2DAY
C77577,Zenith Holdings,INV-CJ5TGR3,2025-07-20,5334.03,GROUND
C94929,Green Co,INV-CJ7TYK2,2024-12-20,36965.97,FREIGHT
C77577,Zenith Holdings,INV-CJ8XIMH,2025-07-29,3460.81,GROUND
C87356,Zenith Logistics,INV-CJD6O0B,2025-07-10,6292.62,EXPRESS
C09581,Wonka Supply,INV-CJE6939,2025-07-20,2617.37,GROUND
C73720,Massive Llc,INV-CJGDGHR,2024-05-26,12074.48,EXPRESS
C64279,Green Logistics,INV-CJH82N4,2025-06-22,7208.62,EXPRESS
C34523,Stark Enterprises,INV-CJN8OUU,2024-01-13,4936.87,GROUND
C97785,Massive Supply,INV-CJQP5ZQ,2024-04-03,21004.71,EXPRESS
C81739,Massive Partners,INV-CJRG8C1,2024-07-23,8163.17,2DAY
C47375,Vertex Partners,INV-CK1RICS,2024-03-03,2802.53,GROUND
C21531,Green Llc,INV-CK2EFNN,2024-08-09,1438.47,GROUND
C63096,Initech Freight,INV-CK3SL92,2024-04-09,41567.93,FREIGHT
C14175,Wayne Group,INV-CK5TS2Q,2025-06-25,1325.99,GROUND
C78191,Quantum Enterprises,INV-CKCCVS9,2024-08-22,5809.06,2DAY
C91097,Tyrell Freight,INV-CKDW9CR,2024-12-19,8089.21,2DAY
C63096,Initech Freight,INV-CKJCFI9,2024-09-13,5728.13,2DAY
C17172,Apex Freight,INV-CKJZ2ZQ,2025-12-03,1133.57,GROUND
C43677,Apex Group,INV-CKP295R,2024-02-16,19509.81,EXPRESS
C08929,Nimbus Industries,INV-CKPLFX5,2024-04-16,2320.31,GROUND
C87356,Zenith Logistics,INV-CKUS9MD,2025-10-11,1848.85,GROUND
C16655,Hooli Co,INV-CL2NCNB,2025-04-08,4271.49,GROUND
C33266,Hooli Enterprises,INV-CL3JZNH,2025-11-23,1207.64,GROUND
C17754,Vector Co,INV-CL4XSVS,2024-01-07,1090.45,GROUND
C93089,Blue Supply,INV-CL55IGC,2025-01-25,5071.08,2DAY
C93089,Blue Supply,INV-CLD4RUQ,2024-03-09,13284.2,EXPRESS
C63250,Vertex Supply,INV-CLFEUKR,2025-11-16,16374.84,EXPRESS
C17754,Vector Co,INV-CLLEJ9K,2025-10-12,1259.23,GROUND
C51553,Hooli Logistics,INV-CLLVL4K,2025-03-12,1519.87,GROUND
C93089,Blue Supply,INV-CLTRBI8,2024-11-21,2973.07,GROUND
C78191,Quantum Enterprises,INV-CLXKR4Z,2024-09-17,11423.53,FREIGHT
C35443,Nimbus Group,INV-CLYG8LV,2024-02-03,21464.24,FREIGHT
C49018,Green Freight,INV-CM5PZBH,2024-10-13,53447.31,FREIGHT
C98399,Wayne Group,INV-CMHGBFC,2025-07-26,4320.0,GROUND
C21531,Green Llc,INV-CMK6G6F,2025-01-30,2338.61,GROUND
C33266,Hooli Enterprises,INV-CMMGUV2,2024-08-13,1792.96,GROUND
C11386,Vector Llc,INV-CMNA77M,2024-07-15,4925.54,GROUND
C60889,Wonka Llc,INV-CMXGCW9,2024-12-27,1114.99,GROUND
C98399,Wayne Group,INV-CN4BXMT,2025-03-17,3024.38,GROUND
C03366,Umbrella Industries,INV-CN67LTM,2024-03-17,2176.97,GROUND
C82971,Massive Co,INV-CNB3L5D,2024-08-17,1853.53,GROUND
C21531,Green Llc,INV-CNCKG5B,2024-07-30,14680.79,EXPRESS
