invoice_id,client_id,invoice_date,amount,currency,shipment_type
INV-G1D71HP,C51553,2024-09-12,4590.77,USD,GROUND
INV-7IL5TYD,C82971,04-Feb-2024,18742.63,USD,EXPRESS
INV-YZZFEQP,C98672,08-Nov-2024,3467.4,USD,2DAY
INV-QW2M6VE,C82971,2024/10/06,2246.04,USD,2DAY
INV-8HBCMBG,C86178,07-Mar-2025,3309.15,USD,2DAY
INV-X6N7N1G,C47375,2025/03/01,3560.51,USD,GROUND
INV-S0HPKNN,C98399,29-Nov-2024,10070.12,USD,EXPRESS
INV-JH00HNS,C94736,27-Sep-2024,7139.03,USD,2DAY
INV-IKIQRKV,C98399,06/15/2025,10111.19,USD,EXPRESS
INV-DO98XZ9,C29210,18-Apr-2024,8108.94,USD,EXPRESS
INV-55NW7HC,C11386,2025-06-09,12582.72,USD,FREIGHT
INV-A9EJ13K,C20405,"Dec 01, 2025",3789.91,USD,2DAY
INV-ENQ5VVJ,C14637,29-Dec-2024,4547.92,USD,2DAY
INV-A848TL9,C21531,07-May-2025,7147.02,USD,EXPRESS
INV-CQ9OZCU,C14637,2024/07/06,7223.67,USD,EXPRESS
INV-LUF1BPQ,C98399,08-Jan-2024,2743.21,USD,GROUND
INV-A1BA27L,C83948,19-Mar-2024,18202.27,USD,EXPRESS
INV-9M7R0LQ,C02145,14-Feb-2025,4715.52,USD,2DAY
INV-1QFWTMS,C98672,"Nov 18, 2025",3470.13,USD,GROUND
INV-84CB2V9,C60889,2024/09/19,5485.09,USD,EXPRESS
INV-2XCCNZJ,C02145,"Jan 31, 2024",4124.06,USD,GROUND
INV-VJMEO7X,C51553,"Jul 10, 2025",2141.66,USD,GROUND
INV-LP81VNX,C09581,"Aug 24, 2024",4279.97,USD,GROUND
INV-3AZQUQM,C14637,"Apr 13, 2025",1154.32,USD,GROUND
INV-TSVT7KZ,C83948,2024-03-02,1328.56,USD,GROUND
INV-LNXK10Z,C29210,12/20/2025,1726.37,USD,GROUND
INV-EL80023,C16180,10/02/2025,15522.68,USD,EXPRESS
INV-P99QXXE,C99808,2025-03-05,4039.61,USD,GROUND
INV-CW2IVFY,C24911,2025-11-30,3627.2,USD,GROUND
INV-1POL2BD,C15978,2024-11-05,4980.98,USD,GROUND
INV-WT69768,C10456,07/25/2024,2884.7,USD,GROUND
INV-B62BHQQ,C83948,"May 04, 2025",8687.79,USD,EXPRESS
INV-FCDR2PO,C87356,"Nov 16, 2025",3993.84,USD,2DAY
INV-26CZQJA,C63096,"Dec 12, 2024",4656.41,USD,2DAY
INV-M7OBHI9,C94736,2024/03/18,17056.47,USD,EXPRESS
INV-XCYOCRE,C47375,2025-07-30,12689.9,USD,EXPRESS
INV-LPWGOZ8,C83350,15-Apr-2025,8234.15,USD,2DAY
INV-WJ9Z94O,C14637,2024/08/28,4695.39,USD,GROUND
INV-X3DEWQT,C11386,"Feb 14, 2025",9252.46,USD,EXPRESS
INV-CCYS85M,C99808,11/27/2025,11799.95,USD,EXPRESS
INV-O7JS72E,C83948,"Nov 13, 2025",4845.67,USD,2DAY
INV-3E018HL,C70464,2024/05/25,5506.34,USD,EXPRESS
INV-KPNS061,C97785,07/17/2025,16239.64,USD,EXPRESS
INV-KRKMHP8,C56067,2024/04/29,4588.85,USD,GROUND
INV-5JPPZKP,C35443,"Oct 01, 2024",4907.69,USD,GROUND
INV-AOKU0S6,C80551,2024/10/30,16920.21,USD,EXPRESS
INV-X8N7OLD,C84879,04-Mar-2025,11972.27,USD,EXPRESS
INV-1RP9E4J,C82971,05/23/2025,4285.43,USD,GROUND
INV-0OQ29SP,C63096,19-Feb-2025,19951.77,USD,EXPRESS
INV-209I98P,C08929,05/04/2025,17863.06,USD,EXPRESS
INV-H5D7MZI,C93089,"Apr 11, 2024",3414.95,USD,GROUND
INV-A0KG7F0,C47375,08/21/2025,4589.02,USD,GROUND
INV-RSZR1P5,C11386,07-Sep-2024,13387.18,USD,EXPRESS
INV-3ZDQ8UH,C24911,08/23/2024,4427.87,USD,2DAY
INV-NNCGPUO,C28306,05/28/2025,17518.25,USD,EXPRESS
INV-4GONRZD,C09581,"Jul 27, 2024",17212.48,USD,EXPRESS
INV-5GYCQH9,C94736,13-Oct-2025,17435.2,USD,EXPRESS
INV-1GIAQR4,C28306,"Nov 06, 2024",16155.06,USD,EXPRESS
INV-JPKCH5E,C63096,2025-08-12,2185.75,USD,GROUND
INV-61ZU5N8,C86029,2024/10/16,2297.95,USD,GROUND
INV-9ZFYYFM,C72495,2024/03/22,4589.72,USD,GROUND
INV-FOOVRT0,C86029,"Jul 03, 2025",5043.14,USD,2DAY
INV-RSGX0ZJ,C92842,2024/12/28,7759.89,USD,2DAY
INV-CHIV87U,C34523,"Feb 20, 2024",4629.31,USD,GROUND
INV-CGLKK8M,C14175,03-Jun-2025,8963.92,USD,EXPRESS
INV-7N1W2UE,C86178,2025/06/25,12099.01,USD,EXPRESS
INV-21KGEQP,C99892,07-Nov-2025,2578.98,USD,GROUND
INV-FQN50EU,C43677,2024/07/07,2152.47,USD,GROUND
INV-S9U5V4G,C43677,21-Nov-2025,4232.74,USD,GROUND
INV-CGHZQS8,C08929,"Mar 09, 2025",1175.83,USD,GROUND
INV-ZNR9VD5,C10456,"Dec 11, 2025",7120.58,USD,EXPRESS
INV-LRJQZ2E,C99892,17-Jan-2024,3771.49,USD,GROUND
INV-0PXZ80Z,C09581,05/30/2025,2899.93,USD,GROUND
INV-Q4TIDXX,C80551,2024-03-05,29874.07,USD,FREIGHT
INV-SSAY3XM,C16655,"May 16, 2025",11581.23,USD,EXPRESS
INV-UD9SOEV,C14637,"Aug 31, 2024",10874.96,USD,EXPRESS
INV-8POPFU7,C11386,2024/08/15,2026.71,USD,GROUND
INV-MY1F8Q6,C25055,30-Dec-2025,4034.2,USD,GROUND
INV-RB346BK,C49018,2025-09-08,14305.67,USD,EXPRESS
INV-DESDBR4,C03366,2025/10/24,31610.4,USD,FREIGHT
INV-N8DAWOA,C43677,02-May-2025,46934.23,USD,FREIGHT
INV-YV2DV8K,C77577,2025/01/08,3728.11,USD,GROUND
INV-I8VYK4N,C77726,21-Sep-2025,14858.95,USD,EXPRESS
INV-B4V17L3,C64279,2024-06-14,1116.45,USD,GROUND
INV-UI4BWYR,C84879,2025-01-20,2246.75,USD,GROUND
INV-NQO0XL1,C25055,"Mar 27, 2025",2398.19,USD,GROUND
INV-L1VWNKN,C77577,2024-06-03,4349.27,USD,GROUND
INV-W71XHQT,C28306,19-Jun-2024,4070.54,USD,GROUND
INV-R7G2OLT,C16180,"Jul 08, 2025",48883.02,USD,FREIGHT
INV-WINI21X,C86178,"Apr 26, 2024",3952.19,USD,2DAY
INV-PBMODZ7,C28306,2024-10-06,7036.07,USD,EXPRESS
INV-RECGQ5F,C51553,"Apr 19, 2025",12441.94,USD,EXPRESS
INV-ONL64J5,C83948,08/04/2024,2485.71,USD,GROUND
INV-N739RQ9,C16180,2024/08/29,4237.66,USD,GROUND
INV-NRR3V1R,C60889,"Aug 17, 2024",3952.64,USD,GROUND
INV-HDLHD3U,C43677,2025/09/10,3025.75,USD,GROUND
INV-IX6E8WX,C35443,2024/12/07,3307.17,USD,GROUND
INV-VQ034CT,C82971,"Aug 17, 2024",4366.95,USD,GROUND
INV-P838QO1,C70464,2025/03/13,12777.23,USD,EXPRESS
INV-B5FXLQS,C63096,"Jul 23, 2024",3784.76,USD,2DAY
INV-XK8B77U,C17172,2024/03/01,2372.84,USD,2DAY
INV-T1RPPYS,C98399,10/16/2024,10661.36,USD,FREIGHT
INV-J5NVXY9,C28306,09-Sep-2025,5299.72,USD,EXPRESS
INV-ZKYFN1X,C47375,24-Apr-2024,2658.49,USD,GROUND
INV-AJQKIAK,C70464,06/26/2024,2534.16,USD,GROUND
INV-QDB0V48,C11386,"Nov 22, 2025",41993.67,USD,FREIGHT
INV-ZPWU1BS,C63096,2024/01/29,2113.11,USD,2DAY
INV-VRASXRO,C98399,2024-02-22,9910.02,USD,EXPRESS
INV-88FKY5K,C33266,2024/07/29,4513.88,USD,GROUND
INV-AW4KU9A,C77577,2024-08-20,19910.65,USD,EXPRESS
INV-VN7X8YQ,C49018,03-Jan-2024,2854.18,USD,GROUND
INV-G0QEJ9E,C14175,"Nov 07, 2025",4710.67,USD,2DAY
INV-NXNYE2D,C63096,05/19/2025,3670.63,USD,GROUND
INV-7G5ZIY1,C47375,10/20/2024,3739.74,USD,GROUND
INV-TROLUMX,C11386,2025/11/06,1116.82,USD,GROUND
INV-T9LCSSM,C99892,11-Sep-2025,7623.0,USD,EXPRESS
INV-O3GJFQ4,C84879,2024-06-19,9509.72,USD,2DAY
INV-5X3C9Y1,C09581,2024-08-21,3326.16,USD,2DAY
INV-PQDF1C6,C78191,29-Jun-2024,8548.36,USD,2DAY
INV-ANBYKYQ,C99892,"Jul 02, 2025",1820.08,USD,GROUND
INV-RM2ZAQG,C94736,14-Jul-2025,8867.91,USD,EXPRESS
INV-WHI85ZL,C93089,2025/07/05,2069.32,USD,GROUND
INV-XKQNKYY,C22659,2024/07/05,5642.86,USD,2DAY
INV-7EDFZI1,C73720,"Jul 28, 2024",9208.75,USD,2DAY
INV-NO461UJ,C87356,"Oct 28, 2025",45051.31,USD,FREIGHT
INV-WGUVC5X,C98399,2024/01/19,44207.42,USD,FREIGHT
INV-50ML6MN,C77577,12/19/2024,16476.56,USD,EXPRESS
INV-HDA88XZ,C83948,19-Apr-2025,17972.77,USD,EXPRESS
INV-QGPK0MT,C33266,18-Dec-2024,14760.54,USD,FREIGHT
INV-15D5MRX,C16180,"Jul 26, 2024",3594.59,USD,GROUND
INV-LM1CKG3,C92842,04/22/2024,11101.68,USD,EXPRESS
INV-G4C4ALS,C63096,"Jun 12, 2025",2806.53,USD,GROUND
INV-4YF5JBA,C73720,01/12/2024,1000.53,USD,GROUND
INV-R9Y87GE,C35443,2025-07-07,8933.92,USD,EXPRESS
INV-YMLLVHD,C83948,05/22/2025,4793.19,USD,GROUND
INV-49UMQHY,C70464,07/05/2024,9860.63,USD,EXPRESS
INV-3BH6HW6,C92842,08/29/2024,11296.77,USD,EXPRESS
INV-5138T2Q,C63096,"Sep 10, 2025",5956.62,USD,2DAY
INV-HI5A242,C93089,09/08/2025,2712.03,USD,GROUND
INV-BCIJKN6,C16180,2025-02-06,16480.01,USD,EXPRESS
INV-S9W82NT,C83948,08/23/2025,2557.22,USD,GROUND
INV-YW6OZD3,C20405,2024-12-12,3582.45,USD,GROUND
INV-CJE6939,C09581,07/20/2025,2423.49,USD,GROUND
INV-IXLOOWY,C83350,05/31/2025,1871.47,USD,GROUND
INV-3F4Q8Z0,C63096,2024-07-27,16789.54,USD,EXPRESS
INV-4ERZ8IU,C51553,03/04/2024,13985.19,USD,FREIGHT
INV-ID6YTPF,C60889,"May 21, 2025",3439.24,USD,2DAY
INV-S66QN2H,C99892,2025-03-08,1955.4,USD,GROUND
INV-CRE5QRR,C08929,05/13/2024,8233.82,USD,EXPRESS
INV-YXIWRVL,C25055,09-May-2024,2095.88,USD,GROUND
INV-IQBZJ9S,C16180,2025-10-21,2535.68,USD,GROUND
INV-XHARJ8G,C73720,10-Oct-2024,1054.78,USD,GROUND
INV-4SA8DYK,C78191,2024-07-29,1681.88,USD,GROUND
INV-VSXRDPH,C03366,2024-12-28,4471.54,USD,GROUND
INV-62IR47B,C81739,2024/02/10,38806.97,USD,FREIGHT
INV-733TMG5,C34523,2024-12-25,4889.19,USD,GROUND
INV-PNBTDL4,C91097,11/05/2025,3775.7,USD,GROUND
INV-YQOGUK6,C17172,10/26/2024,4047.18,USD,GROUND
INV-46T19V6,C15499,10-Aug-2024,2637.21,USD,GROUND
INV-KIFC5QE,C49018,"Sep 23, 2025",4967.24,USD,GROUND
INV-0KRHI07,C33266,"Mar 13, 2025",7050.35,USD,2DAY
INV-3R1WV0H,C87356,"Jun 02, 2024",11710.03,USD,EXPRESS
INV-NOMSTMP,C16180,09-May-2025,16355.95,USD,EXPRESS
INV-Q04O5ML,C97125,06/25/2024,18544.13,USD,EXPRESS
INV-L4W0G3M,C92842,22-Oct-2025,12759.64,USD,EXPRESS
INV-2RGTSA3,C97785,09-Jul-2024,14414.1,USD,EXPRESS
INV-K6O2Y07,C77726,"Jun 09, 2024",2273.67,USD,GROUND
INV-R5UUSBP,C72495,09/26/2024,1048.2,USD,GROUND
INV-X68HH62,C33266,"Mar 19, 2024",9813.22,USD,EXPRESS
INV-X87M4K7,C24911,2025/07/07,2499.05,USD,2DAY
INV-13FKT7V,C11386,2025/05/05,1831.19,USD,GROUND
INV-JFWVQZP,C51553,"Aug 11, 2024",16235.16,USD,EXPRESS
INV-ID8G07D,C99808,28-Oct-2025,4060.73,USD,GROUND
INV-LY5474F,C86178,"Jul 14, 2024",12657.29,USD,EXPRESS
INV-QFHKEUI,C64279,15-Dec-2024,4234.24,USD,GROUND
INV-029RN24,C09581,2024-02-04,10027.86,USD,EXPRESS
INV-BO4EI7T,C21531,09/06/2025,3107.16,USD,GROUND
INV-Y8QO8HN,C77577,"Sep 03, 2024",3591.11,USD,GROUND
INV-TDNBPI8,C86029,04-Mar-2024,2456.39,USD,GROUND
INV-2P738QR,C25055,2024-11-08,3053.02,USD,GROUND
INV-30TYC6E,C14637,2025-12-01,3050.0,USD,GROUND
INV-OS57KJS,C29210,12-May-2024,22758.26,USD,FREIGHT
INV-NY59RBG,C93089,11-May-2025,3780.15,USD,GROUND
INV-JHW6GIF,C03366,"Feb 12, 2024",4054.49,USD,GROUND
INV-OBW3TW8,C81739,2024/02/18,4004.09,USD,2DAY
INV-MJFEY8I,C02145,05/04/2024,4835.75,USD,GROUND
INV-T628Y1V,C21531,"Nov 06, 2024",1720.65,USD,GROUND
INV-CUJ6K1M,C93089,2025-09-04,4315.15,USD,GROUND
INV-I6S5NLQ,C28306,2024/06/07,3161.87,USD,GROUND
INV-V5FUANA,C97785,2024/06/05,7824.08,USD,2DAY
INV-BACRUL1,C51553,2024/06/21,3643.13,USD,GROUND
INV-431P13G,C78191,12-Jan-2024,12554.7,USD,EXPRESS
INV-PN55F52,C64279,12/13/2024,13194.94,USD,EXPRESS
INV-IQFX1OG,C94736,"May 23, 2025",3448.57,USD,GROUND
INV-LD8KG7C,C47375,2025-04-06,2015.11,USD,GROUND
INV-JFRGY2W,C17754,04/26/2025,3909.73,USD,GROUND
INV-6XFPMFP,C33266,2024/04/14,10371.56,USD,EXPRESS
INV-JG8E7YO,C91097,28-Aug-2024,9765.32,USD,2DAY
INV-XNU0K6S,C49018,"Jun 05, 2025",3605.55,USD,GROUND
INV-MS5PAI9,C43677,01/26/2025,2289.02,USD,GROUND
INV-ENDS8ZK,C03366,09-Mar-2025,2721.64,USD,2DAY
INV-H4K5TLT,C99808,2025-01-14,4629.94,USD,GROUND
INV-X22PJHW,C77726,2024-11-28,3085.72,USD,2DAY
INV-MF0X1FO,C17172,2024/06/16,2249.01,USD,GROUND
INV-VQ3TS0W,C56067,2025/07/26,4507.96,USD,GROUND
INV-JT8F43Y,C77577,11/30/2024,3182.3,USD,GROUND
INV-3789RQK,C82971,06/04/2025,10094.79,USD,EXPRESS
INV-0FLHAP0,C86178,05/18/2024,13708.86,USD,EXPRESS
INV-TGDFAH5,C35443,13-Dec-2025,1910.46,USD,GROUND
INV-DXVEDSV,C99892,"Jun 18, 2025",45358.06,USD,FREIGHT
INV-4SW65P7,C94736,2024/02/03,19535.84,USD,EXPRESS
INV-1CN2EPL,C33266,2024-05-08,1420.25,USD,GROUND
INV-2XI7O5Z,C57382,2024-07-21,5157.3,USD,2DAY
INV-4E5P9UQ,C02145,31-May-2025,3128.76,USD,GROUND
INV-PO97XYH,C94929,"Jun 22, 2024",2016.66,USD,GROUND
INV-IOFL1SP,C24911,01/26/2024,19670.62,USD,EXPRESS
INV-UYP7ALS,C29210,11-Aug-2025,4942.91,USD,2DAY
INV-9E1ER0Z,C83948,"Jun 26, 2025",15216.62,USD,EXPRESS
INV-GBUVVV3,C94929,"Apr 16, 2024",7916.13,USD,2DAY
INV-4ZLM2AA,C57382,24-May-2025,5968.59,USD,2DAY
INV-EPCOO20,C14637,25-Feb-2024,2893.28,USD,GROUND
INV-DNRUY13,C94929,2025-11-04,8780.14,USD,2DAY
INV-OUR7GLY,C91097,2025-03-16,4922.89,USD,GROUND
INV-TOHFII2,C80551,"Jun 10, 2025",1323.36,USD,GROUND
INV-G8DMFQI,C94929,"Aug 09, 2024",1602.06,USD,GROUND
INV-P3ZTL1K,C15499,02-Sep-2025,19034.58,USD,EXPRESS
INV-85E0XIC,C77726,"May 13, 2025",3573.06,USD,GROUND
INV-PQR7JKM,C99892,"Mar 26, 2024",22471.72,USD,FREIGHT
INV-NKCK6LT,C21531,2025-07-22,1202.15,USD,GROUND
INV-ER3FNB9,C47375,"Dec 14, 2024",2948.33,USD,GROUND
INV-4YVOF0I,C34523,09-Feb-2024,2334.14,USD,GROUND
INV-RQ66I3E,C29210,2025-10-22,4793.04,USD,2DAY
INV-EU0JQZ9,C98672,19-Jun-2025,20358.05,USD,FREIGHT
INV-95V2KVX,C97125,2025/03/03,2853.68,USD,GROUND
INV-H5SPMIK,C56067,2024-04-02,11580.95,USD,EXPRESS
INV-J5ZDNT9,C86029,10/31/2025,9263.62,USD,EXPRESS
INV-7UJ9Y19,C72495,06/13/2025,2355.69,USD,GROUND
INV-C3W8TN7,C22659,"Dec 03, 2025",2552.48,USD,GROUND
INV-FJ62ZUD,C47375,02/14/2024,4136.47,USD,GROUND
INV-7ZLTQYN,C49018,23-Jun-2024,15009.78,USD,FREIGHT
INV-A07T9GK,C92842,"Dec 25, 2024",3521.82,USD,GROUND
INV-5RUXSQZ,C63096,04/05/2024,18696.0,USD,EXPRESS
INV-KIAF6P5,C73720,"Sep 20, 2025",32649.36,USD,FREIGHT
INV-SDQV6BQ,C57382,"Sep 19, 2024",1042.4,USD,GROUND
INV-ZP5LNBJ,C35443,25-Feb-2024,3202.88,USD,GROUND
INV-O0QLAFH,C93089,13-Jun-2025,1888.69,USD,GROUND
INV-Q77HZR4,C14175,16-Mar-2025,15067.72,USD,FREIGHT
INV-H7ZBC4U,C17754,10/15/2024,1772.48,USD,GROUND
INV-ZK3J6IJ,C83350,2025-04-29,14997.2,USD,EXPRESS
INV-DEPU81X,C97785,2025-07-01,4850.47,USD,2DAY
INV-XSK6RMO,C80551,2025-08-08,10947.93,USD,FREIGHT
INV-FRO77DT,C51553,14-Sep-2024,8078.86,USD,2DAY
INV-5G3LVR5,C77726,22-Jun-2025,4597.45,USD,GROUND
INV-4JQ0WLR,C78191,07-Jun-2024,3828.12,USD,GROUND
INV-RCZEGI0,C99808,"Oct 07, 2025",4987.49,USD,2DAY
INV-578PATI,C86178,2024-07-24,22071.65,USD,FREIGHT
INV-ET76FVR,C70464,"Mar 04, 2025",11357.44,USD,EXPRESS
INV-FVUSE3C,C14637,12-Jan-2025,15113.12,USD,EXPRESS
INV-GDP8RI6,C16655,01-Sep-2025,1849.06,USD,GROUND
INV-10XG0VS,C84879,07/25/2025,9663.02,USD,2DAY
INV-N2FAQCV,C47375,"Aug 05, 2025",4352.04,USD,GROUND
INV-MMGYWI8,C63250,06/04/2025,33454.15,USD,FREIGHT
INV-OV5MVBI,C43677,2025/06/02,7291.1,USD,EXPRESS
INV-JUO2R27,C86178,2024-03-14,3838.75,USD,GROUND
INV-0J61GGE,C97125,2025/05/05,3169.04,USD,GROUND
INV-DIHDQL0,C17172,2024/06/11,4717.56,USD,GROUND
INV-5284EOK,C97125,"Mar 28, 2025",3741.23,USD,GROUND
INV-HLIAPFV,C20405,"Feb 25, 2025",6826.2,USD,EXPRESS
INV-H04FT4H,C08929,2025-07-01,1776.3,USD,GROUND
INV-BMB9AA8,C82971,02-May-2025,8610.03,USD,EXPRESS
INV-SQ7HN0A,C63096,29-Dec-2024,13923.13,USD,EXPRESS
INV-F6A02MA,C77577,10/06/2025,15405.82,USD,EXPRESS
INV-SPA21ST,C97125,2024-01-09,11678.16,USD,EXPRESS
INV-C3KRW6Z,C92842,14-Jul-2025,4953.79,USD,GROUND
INV-6TC6OHE,C94736,"Nov 01, 2024",1658.33,USD,GROUND
INV-PEXJDOT,C57382,02/20/2024,1314.23,USD,GROUND
INV-QLNRMZL,C91097,12/19/2025,3583.72,USD,GROUND
INV-95CJDNY,C16180,31-Mar-2024,2679.14,USD,GROUND
INV-012IUBZ,C15978,"Jul 17, 2024",13188.67,USD,EXPRESS
INV-29CUPRZ,C16180,"Mar 16, 2024",6657.55,USD,2DAY
INV-CMMGUV2,C33266,13-Aug-2024,1660.15,USD,GROUND
INV-UI3RM86,C78191,12/10/2025,5202.33,USD,2DAY
INV-OF3QASQ,C77577,2025-01-18,3205.57,USD,GROUND
INV-8FPYRTR,C78191,2024-09-08,15423.89,USD,EXPRESS
INV-6PAMA2G,C73720,13-Jul-2025,1894.49,USD,GROUND
INV-PUF5ATI,C16655,"May 04, 2025",3456.1,USD,GROUND
INV-226E4BG,C73720,"Jul 07, 2024",4689.61,USD,GROUND
INV-65HISZY,C25055,"Mar 25, 2025",5791.07,USD,2DAY
INV-BC6VX39,C14637,"Jul 17, 2025",3443.66,USD,GROUND
INV-PQBGF8L,C92842,2024-01-27,3627.06,USD,GROUND
INV-N9U26S1,C70464,"Oct 11, 2025",4588.76,USD,GROUND
INV-UJ2VJ3M,C29210,12-Oct-2024,5522.26,USD,EXPRESS
INV-VTSDUHS,C97785,2025-03-30,6890.34,USD,2DAY
INV-2N1PUQO,C83948,2024/11/24,17668.83,USD,EXPRESS
INV-HN59PWB,C09581,12/29/2025,16155.01,USD,FREIGHT
INV-3ZA3WT2,C80551,2024/06/13,3943.11,USD,2DAY
INV-LRUG37F,C86178,2025/02/06,2362.79,USD,GROUND
INV-5YDE6F1,C92842,03-Jul-2025,4650.4,USD,GROUND
INV-GJTPMRM,C34523,2024-04-07,6709.24,USD,2DAY
INV-ICJ9UCR,C49018,09/05/2025,13309.85,USD,EXPRESS
INV-S6GPMMU,C98399,2024-03-12,1742.03,USD,GROUND
INV-J007VJT,C03366,08-Jul-2024,3822.79,USD,GROUND
INV-MVFSXJW,C34523,2025-07-21,9277.14,USD,EXPRESS
INV-VAL3ISR,C63250,05-Feb-2025,3503.17,USD,GROUND
INV-PI772D7,C49018,2025/11/06,5334.57,USD,EXPRESS
INV-69JLVIZ,C15499,2024/05/05,12266.95,USD,EXPRESS
INV-BBRGRZO,C17754,"Sep 11, 2024",23090.73,USD,FREIGHT
INV-KMSR3SJ,C34523,08/05/2025,4156.98,USD,GROUND
INV-0WWOM5S,C78191,2025-04-07,7947.37,USD,EXPRESS
INV-7LHAKS7,C14637,"Mar 24, 2024",12661.09,USD,EXPRESS
INV-3808L2I,C94736,"Jan 13, 2024",17849.75,USD,EXPRESS
INV-IZ016P5,C91097,09/20/2025,2462.87,USD,GROUND
INV-M4SJQH9,C11386,2025-05-18,47095.39,USD,FREIGHT
INV-8WR9XCJ,C70464,"Sep 28, 2025",49607.23,USD,FREIGHT
INV-GWWXSKK,C57382,"Nov 02, 2024",37729.82,USD,FREIGHT
INV-URPV77P,C94929,"Nov 29, 2024",40500.49,USD,FREIGHT
INV-A52CW32,C94929,31-Dec-2024,14971.96,USD,EXPRESS
INV-BAJVX05,C99808,21-Feb-2024,3949.34,USD,GROUND
INV-T9OE914,C63096,2024/05/21,7416.77,USD,EXPRESS
INV-U28F02D,C63250,2025-03-24,15877.61,USD,EXPRESS
INV-057KMJG,C72495,09/06/2025,4323.79,USD,GROUND
INV-5VFZFH6,C80551,2025/10/26,2982.1,USD,GROUND
INV-MSDVYN3,C87356,03/09/2024,4408.32,USD,GROUND
INV-BZWDRMS,C97125,2025-05-21,2426.16,USD,GROUND
INV-QI0Y7CV,C56067,2024/09/10,1184.08,USD,GROUND
INV-J8A202M,C28306,"Feb 13, 2024",11006.26,USD,FREIGHT
INV-VSP376X,C20405,28-Feb-2025,1700.21,USD,GROUND
INV-HHVG1EX,C34523,08-Oct-2024,3311.93,USD,GROUND
INV-6HWW3F6,C02145,"Jun 05, 2025",2390.79,USD,GROUND
INV-SUB3QR3,C35443,2024-01-19,4475.29,USD,GROUND
INV-QWOMT4F,C15499,2025-11-06,19573.04,USD,EXPRESS
INV-406QMBS,C83350,2025-04-29,4934.29,USD,GROUND
INV-6WULWJH,C92842,04/05/2025,7889.37,USD,EXPRESS
INV-FGGWMMJ,C77577,28-Jul-2025,3136.96,USD,GROUND
INV-7CRM6YY,C49018,2024/05/13,2570.52,USD,GROUND
INV-UJQJBKE,C20405,"Mar 18, 2024",1443.36,USD,GROUND
INV-LIJD69K,C60889,2025-09-29,15911.13,USD,EXPRESS
INV-LTTYDMK,C98672,2024-12-25,2389.68,USD,GROUND
INV-W7EHOOM,C35443,2024/01/03,3414.81,USD,GROUND
INV-P1340C5,C91097,22-Feb-2024,3401.93,USD,GROUND
INV-5DVKBKS,C80551,08/18/2025,17800.78,USD,EXPRESS
INV-Z19FL9P,C56067,2025/07/02,33464.61,USD,FREIGHT
INV-YWH8X74,C84879,2025/09/10,3411.35,USD,GROUND
INV-7H81UGY,C14175,2024-11-28,3764.0,USD,GROUND
INV-ZG5XC5E,C91097,2025/03/17,17048.91,USD,EXPRESS
INV-Q7NREII,C14175,06/26/2024,16142.61,USD,FREIGHT
INV-10N5G33,C97125,12/12/2025,1282.37,USD,GROUND
INV-01K81UR,C21531,2025/05/01,1455.71,USD,GROUND
INV-SOKCHBO,C20405,03-Feb-2025,4467.42,USD,2DAY
INV-R1Q7YJV,C02145,23-Mar-2024,3893.99,USD,GROUND
INV-197OT3V,C97125,2024/04/11,16361.09,USD,EXPRESS
INV-8GIEOUV,C43677,"Jan 17, 2025",2813.08,USD,GROUND
INV-0JG67AP,C99892,2025-05-12,3663.1,USD,GROUND
INV-Q5RPEHI,C70464,2025/02/02,29923.33,USD,FREIGHT
INV-6PA9V5Q,C51553,22-May-2025,3680.57,USD,GROUND
INV-5PDDBPL,C64279,"Dec 20, 2025",1038.18,USD,GROUND
INV-J57PAPD,C83350,11/19/2024,1115.2,USD,GROUND
INV-G7JM2Y2,C63096,"Apr 02, 2024",12536.83,USD,EXPRESS
INV-E6YQIZ9,C22659,2025-06-26,5056.86,USD,2DAY
INV-UIRSYFZ,C94736,"Oct 17, 2024",3167.87,USD,GROUND
INV-F4SJL5F,C33266,25-Oct-2025,1747.96,USD,GROUND
INV-4KKJXJA,C21531,28-Jul-2025,2639.08,USD,GROUND
INV-EQWP7FA,C10456,2025/10/17,18262.24,USD,EXPRESS
INV-PQOAJH5,C29210,"Sep 20, 2025",10421.78,USD,EXPRESS
INV-G9XU1Q8,C80551,2024/07/04,6733.95,USD,EXPRESS
INV-WIJS26Y,C03366,2024/12/07,1546.76,USD,GROUND
INV-DJX2XXK,C83948,2025-10-14,15471.29,USD,EXPRESS
INV-2LICSK7,C49018,"Jun 21, 2024",5234.56,USD,2DAY
INV-APIEQLY,C97125,28-Mar-2025,1689.53,USD,GROUND
INV-WQL713Y,C29210,2024-11-23,7629.45,USD,2DAY
INV-XSX6AD0,C81739,2024/05/08,1978.88,USD,GROUND
INV-OTNMV08,C03366,08/04/2025,1607.52,USD,GROUND
INV-10TLOOU,C77577,2025-03-26,19533.09,USD,EXPRESS
INV-BUKAE7L,C81739,2025-07-09,4658.74,USD,GROUND
INV-BLU6IRY,C93089,"Dec 24, 2024",27070.93,USD,FREIGHT
INV-QLLV2ZJ,C72495,06/24/2025,2688.02,USD,GROUND
INV-VS4WOIS,C91097,"Jun 09, 2024",15851.6,USD,FREIGHT
INV-Q16N8IH,C10456,02/21/2024,3354.39,USD,GROUND
INV-MNNM08P,C03366,2025/05/29,2294.48,USD,GROUND
